tweets,id,len,date,source,likes,retweets,polarity,subjectivity,Sentiment
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341460032679936,98,2022-12-09 22:22:10,Twitter for iPhone,0,719,-0.45,1.0,Negative
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341459948441601,94,2022-12-09 22:22:10,Twitter for iPhone,0,261,0.0,0.0,Neutral
": . exit the fifaworldcup on penalties.

commiserations,  :red_heart: ",1601341459923636224,114,2022-12-09 22:22:10,Twitter for Android,0,225,0.0,0.0,Neutral
impossible is a word found only in the dictionary of fools! vamos argentina!:argentina::loudly_crying_face::red_heart: messi argentina fifaworldcup ,1601341459697135616,137,2022-12-09 22:22:10,Twitter for iPhone,1,0,-0.3333333333333333,1.0,Negative
": in 2014:
netherlands: :check_mark_button::cross_mark::check_mark_button::cross_mark:
argentina: :check_mark_button::check_mark_button::check_mark_button::check_mark_button:

in 2022:
netherlands: :cross_mark::cross_mark::check_mark_button::check_mark_button::check_mark_button:
argentina: :check_mark_button::check_mark_button::check_mark_button::cross_mark::check_mark_button:

when it comes to penalty shooto…",1601341459340615680,140,2022-12-09 22:22:10,Twitter for Android,0,40,0.0,0.0,Neutral
": a semi-final spot secured for croatia's pl contingent :croatia:

fifaworldcup ",1601341458471976960,115,2022-12-09 22:22:09,Twitter for Android,0,927,-0.1,0.6,Negative
this should be a winning ticket :face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth:gamblingtwitter fifaworldcup ,1601341458388504576,95,2022-12-09 22:22:09,Twitter for iPhone,0,0,0.5,0.75,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341456702091265,115,2022-12-09 22:22:09,Twitter for iPhone,0,248,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341456437760001,115,2022-12-09 22:22:09,Twitter for iPhone,0,248,0.0,0.0,Neutral
"fifaworldcup with less media  hype.
but the real action has been on the pitch 
you love to see it.:clapping_hands::raising_hands:",1601341456291024897,101,2022-12-09 22:22:09,Twitter for Android,0,0,0.16111111111111112,0.2722222222222222,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341456278761472,115,2022-12-09 22:22:09,Twitter Web App,0,248,0.0,0.0,Neutral
": • :studio_microphone:| leo messi: ""fifa can't put these referees in a match like this. he's not up to par.""

• :studio_microphone:| emiliano martinez: ""we ha…",1601341455762853888,140,2022-12-09 22:22:09,Twitter for iPhone,0,125,0.0,0.0,Neutral
"let me hear you shouting :speaking_head::speaking_head: :speaking_head::argentina: argentina, lionel messi :soccer_ball::goat::lion:. 
herh wow what a game of drama :beaming_face_with_smiling_eyes:

fifaworldcup … ",1601341455741906944,138,2022-12-09 22:22:09,Twitter for iPhone,0,0,-0.15000000000000002,0.7,Negative
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341455347646465,115,2022-12-09 22:22:09,Twitter for iPhone,0,248,0.0,0.0,Neutral
": :magnifying_glass_tilted_right: | focus

lionel messi v netherlands:

:ok_hand: 67 touches
:soccer_ball: 1 goal
:bullseye: 6 shots/2 on target (1.01 total xg)
:a_button_(blood_type): 1 assist
:key: 3 key…",1601341455133716480,139,2022-12-09 22:22:09,Twitter for iPad,0,212,0.16666666666666666,0.9166666666666666,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341454785212416,94,2022-12-09 22:22:08,Twitter for iPhone,0,261,0.0,0.0,Neutral
: :speaking_head: peter drury: “he [leo] has a dream to fulfill. they [argentina] have a dream to fulfill” fifaworldcup,1601341454601056257,124,2022-12-09 22:22:08,Twitter for Android,0,380,0.0,0.0,Neutral
": argentina players appear to taunt the dutch after they beat them on penalties :argentina::netherlands:

telegraphfootball fifaworldcup http…",1601341454479024129,140,2022-12-09 22:22:08,Twitter for iPhone,0,38,0.0,0.0,Neutral
"is it fair to call this best match of the tournament so far? 

also because my team won tonight ? :index_pointing_up_light_skin_tone::argentina: fifaworldcup",1601341452914524160,117,2022-12-09 22:22:08,Twitter for Android,0,0,0.6,0.7333333333333334,Positive
": it's down to penalties.

here we go! :collision: 

fifaworldcup | ned arg",1601341452424196096,86,2022-12-09 22:22:08,Twitter for Android,0,376,-0.19444444444444448,0.2888888888888889,Negative
": what a game! :fire:

aet: belanda 2-2 argentina
:soccer_ball: wout weghorst 83', 90+11'
-
:soccer_ball: nahuel molina 35'
:soccer_ball: lionel messi 73' (p)…",1601341452377726976,139,2022-12-09 22:22:08,Twitter for Android,0,91,-0.5,0.4,Negative
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341451555966977,98,2022-12-09 22:22:08,Twitter for Android,0,720,-0.45,1.0,Negative
me trying to find out why lahoz gave yellows out during the penalty shootout? fifaworldcup argentina nedarg ,1601341451203678209,134,2022-12-09 22:22:08,Twitter for iPhone,2,0,0.0,0.0,Neutral
": argentina are through to the semi-finals!

 | fifaworldcup",1601341450796474370,92,2022-12-09 22:22:08,Twitter for iPhone,0,2825,0.0,0.0,Neutral
": :argentina: :vs_button: :croatia:

our first fifa world cup qatar 2022:trade_mark: semi-final is confirmed :star-struck:

fifaworldcup qatar2022 ",1601341450125340673,140,2022-12-09 22:22:07,Twitter for iPhone,0,68,0.325,0.6666666666666666,Positive
all hail king messi! fifaworldcup qatar2022 messi𓃵 argentina ,1601341449760825344,92,2022-12-09 22:22:07,Twitter for iPhone,0,0,0.0,0.0,Neutral
": our first fifaworldcup semi-final is set!

croatia vs argentina. who you got?

 ",1601341449567543298,138,2022-12-09 22:22:07,Twitter for iPhone,0,10,0.3125,0.3333333333333333,Positive
": argentina is moving on:double_exclamation_mark:

arg | fifaworldcup

:movie_camera:  
",1601341448950988801,106,2022-12-09 22:22:07,Twitter for iPhone,0,48,0.0,0.0,Neutral
": argentina have now won more penalty shoot-outs (5) than any other nation in world cup history :clapping_hands:

fifaworldcup tsworldcup h…",1601341448934129665,140,2022-12-09 22:22:07,Twitter for iPhone,0,56,0.1875,0.4375,Positive
": argentina vs. netherlands featured 17 yellow cards :flushed_face:

that's a new world cup record. there were no red cards.

fifaworld…",1601341448527699969,140,2022-12-09 22:22:07,Twitter for iPhone,0,94,0.04545454545454545,0.15151515151515152,Positive
": :england: :vs_button: :france:

who will punch the last ticket to the semifinal? :admission_tickets:

 brings us her picks &amp; the betting data for…",1601341448355729409,143,2022-12-09 22:22:07,Twitter for iPhone,0,1,0.0,0.06666666666666667,Neutral
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341448225689600,91,2022-12-09 22:22:07,Twitter for iPhone,0,125,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341448196001793,97,2022-12-09 22:22:07,Twitter for Android,0,1069,0.0,0.0,Neutral
": is this finally lionel messi's year? :goat:

arg fifaworldcup",1601341448003018752,73,2022-12-09 22:22:07,Twitter for iPhone,0,13,0.0,1.0,Neutral
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341447780716545,120,2022-12-09 22:22:07,Twitter for Android,0,2392,0.3,0.2,Positive
": arg players to the ned squad after the penalty shootout :eyes:

fifaworldcup tsworldcup ",1601341447160012800,125,2022-12-09 22:22:07,Twitter for iPhone,0,113,0.0,0.0,Neutral
": argentina have now won more penalty shoot-outs than any other nation in world cup history (5). :raising_hands:

fifaworldcup ",1601341446518296576,140,2022-12-09 22:22:06,Plume for Android,0,166,0.1875,0.4375,Positive
its gettin more intrestin. fifaworldcup marocvsportugal ,1601341446497632257,81,2022-12-09 22:22:06,Twitter for Android,0,0,0.5,0.5,Positive
": :police_car_light: emiliano martinez: “we’re in the sf’s because we have balls, we did it for 45 million people” fifaworldcup",1601341445495222273,128,2022-12-09 22:22:06,Twitter for Android,0,269,0.0,0.0,Neutral
congratulations :confetti_ball: argentina :argentina: won quater final with penalties argentina argvsksa messi𓃵  thegameawards  … ,1601341445364887552,135,2022-12-09 22:22:06,Twitter for Android,0,0,0.0,1.0,Neutral
": watch: bnnqatar reports

the argentina team celebrates their victory in the worldcup2022 fifaworldcup quarterfinals match b…",1601341445301903360,140,2022-12-09 22:22:06,Twitter for Android,0,13,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341444316200960,98,2022-12-09 22:22:06,Twitter for Android,0,720,-0.45,1.0,Negative
"his money, collect it and give to the less privileged. thanks
fifaworldcup 
baze
peter obi
davido
wizkid
d banj",1601341444232708096,112,2022-12-09 22:22:06,Twitter for Android,0,0,0.016666666666666677,0.13333333333333333,Positive
"fifaworldcup qatar2022 qatarworldcup2022 argentinavsnederland argentina2022 argentina emilianomartinez 

emi… ",1601341443540668416,140,2022-12-09 22:22:06,Twitter Web App,1,0,0.0,0.0,Neutral
": :bar_chart: messi 2022 :fire: fifaworldcup :goat:

49 official games
61 g+a
32 goals 
29 opta assists
150 dribbles completed
129 chances create…",1601341443536101376,140,2022-12-09 22:22:06,Twitter for Android,0,2,0.0,0.0,Neutral
": in 2014, lionel messi was named player of the tournament after argentina lost in the world cup final.⁠
⁠
in 2018, luka modrić…",1601341443351584768,139,2022-12-09 22:22:06,Twitter for Android,0,115,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341443318370306,98,2022-12-09 22:22:06,Twitter for Android,0,720,-0.45,1.0,Negative
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341443292860417,94,2022-12-09 22:22:06,Twitter for Android,0,261,0.0,0.0,Neutral
": :croatia::handshake::brazil:  crobra

croatia captain  doing captain's things.

fifaworldcup qatar2022 family vatreni:heart_on_fire: ",1601341443117035520,140,2022-12-09 22:22:06,Twitter for Android,0,37,0.0,0.0,Neutral
: the netherlands have been eliminated from the fifaworldcup after a penalty shootout loss to argentina. qatar2022 https:/…,1601341442978639872,140,2022-12-09 22:22:06,Twitter for Android,0,157,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341442844041216,115,2022-12-09 22:22:06,Twitter for iPhone,0,249,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341442655682560,94,2022-12-09 22:22:06,Twitter for Android,0,261,0.0,0.0,Neutral
": • :studio_microphone:| leo messi: ""fifa can't put these referees in a match like this. he's not up to par.""

• :studio_microphone:| emiliano martinez: ""we ha…",1601341442387234816,140,2022-12-09 22:22:06,Twitter for Android,0,125,0.0,0.0,Neutral
: the palestinian flag is present during today’s croatia vs. brazil match at fifaworldcup in qatar :palestinian_territories: ,1601341439858081794,140,2022-12-09 22:22:05,Twitter Web App,0,62,0.0,0.0,Neutral
": :star: lionel messi: motm - netherlands :netherlands: 2 (3) - (4) 2 :argentina: argentina 

:bow_and_arrow: shots - 6
:soccer_ball: goals - 1
:a_button_(blood_type): assists - 1
:locked_with_key: key passes - 3…",1601341439807741952,140,2022-12-09 22:22:05,Twitter for Android,0,167,0.0,1.0,Neutral
": van gaal winning it would have been a great story, but the world cup needed that. not just for the noise and colour arg…",1601341439643856898,140,2022-12-09 22:22:05,Twitter for Android,0,3,0.65,0.75,Positive
":face_with_tears_of_joy:  
الارجنتين_هولندا 
fifaworldcup 
qatar2022 
qatarworldcup2022 
argentina 

good night :face_with_tears_of_joy::blue_heart: ",1601341438901760000,130,2022-12-09 22:22:05,Twitter for iPhone,3,2,0.7,0.6000000000000001,Positive
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341438779744256,140,2022-12-09 22:22:05,Twitter for Android,0,1055,0.6,0.9,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341438507171840,115,2022-12-09 22:22:05,Twitter for iPhone,0,249,0.0,0.0,Neutral
": a fifaworldcup semi-finalist. 

how does that sound, kova? :clapping_hands: ",1601341437974495232,100,2022-12-09 22:22:04,Twitter for Android,0,1347,0.4,0.4,Positive
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341437895127040,120,2022-12-09 22:22:04,Twitter for iPhone,0,2392,0.3,0.2,Positive
": :warning: messi telling van gaal that he talks too much before the game :flushed_face:

fifaworldcup qatar2022 arg ned ",1601341437475401729,140,2022-12-09 22:22:04,Twitter for iPhone,0,201,-0.1,0.30000000000000004,Negative
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341437034917888,120,2022-12-09 22:22:04,Twitter for Android,0,2392,0.3,0.2,Positive
"it all came down to lautaro martínez, the final penalty taker for argentina. martínez scored his team's fourth goal… ",1601341436997378048,140,2022-12-09 22:22:04,SocialFlow,230,24,-0.051851851851851864,0.42962962962962964,Negative
"argentina are through to the semi-finals!

 fifaworldcup | qatar2022 ",1601341436657471488,94,2022-12-09 22:22:04,Twitter for Android,8,0,0.0,0.0,Neutral
": argentina are through to the semi-finals!

 | fifaworldcup",1601341436263559169,92,2022-12-09 22:22:04,Twitter for Android,0,2825,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we’re in the sf’s because we have balls, we did it for 45 million people” fifaworldcup",1601341436133527553,128,2022-12-09 22:22:04,Twitter for iPhone,0,269,0.0,0.0,Neutral
this picture speaks loud. emi martinez messi𓃵 fifaworldcup ,1601341435600855040,84,2022-12-09 22:22:04,Twitter for Android,0,0,0.1,0.8,Positive
": brazil loses and argentina wins on the same night, in the world cup. you people don’t know how much of a big deal this is for s…",1601341435294650368,140,2022-12-09 22:22:04,Twitter for iPhone,0,2,0.0,0.13125,Neutral
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341435013234689,140,2022-12-09 22:22:04,Twitter for Android,0,1055,0.6,0.9,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341434631553025,115,2022-12-09 22:22:04,Twitter for Android,0,249,0.0,0.0,Neutral
: :argentina: argentina win! :soccer_ball: a goal and assist from lionel messi seemed enough for argentina until a late comeback from the netherla…,1601341434577420288,140,2022-12-09 22:22:04,Twitter Web App,0,3,0.2333333333333333,0.5,Positive
"remember the name emilano martinez :red_heart::argentina::blue_heart::cherry_blossom:

fifaworldcup fifaworldcupqatar2022 fifaworldcup2022 arg argvsned… ",1601341434551947264,136,2022-12-09 22:22:04,Twitter for Android,0,0,0.0,0.0,Neutral
": ecstasy. agony.

relief. despair.

ned vs. arg did not disappoint.

fifaworldcup | nedarg ",1601341434027704320,134,2022-12-09 22:22:04,TweetDeck,0,32,0.0,0.0,Neutral
: netherlands and penalties…where have i seen it before :thinking_face: karma is a bitch noerapenal fifaworldcup ,1601341433923141632,140,2022-12-09 22:22:03,Twitter for Android,0,246,0.0,0.0,Neutral
": croatia's hero. again! :croatia::gloves:

fifaworldcup | qatar2022 ",1601341433889583104,98,2022-12-09 22:22:03,Twitter for Android,0,4698,0.0,0.0,Neutral
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341433210105856,140,2022-12-09 22:22:03,Twitter for Android,0,1055,0.6,0.9,Positive
": croatia have done itt

brazil have been knocked out :astonished_face::astonished_face:

fifaworldcup",1601341432593190912,94,2022-12-09 22:22:03,Twitter for Android,0,21,0.0,0.0,Neutral
"argentina - portugal final will break the internet. it will break every streaming record available. 

that game wil… ",1601341432547069954,140,2022-12-09 22:22:03,Twitter for Android,0,0,0.0,0.6,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341432404803586,115,2022-12-09 22:22:03,Twitter for iPhone,0,249,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341431792422914,97,2022-12-09 22:22:03,Twitter for Android,0,1069,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341431750463488,115,2022-12-09 22:22:03,Twitter for iPhone,0,249,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341431620067328,98,2022-12-09 22:22:03,Twitter for Android,0,722,-0.45,1.0,Negative
": :fast-forward_button: ned v arg 

get ready for more fifaworldcup action!",1601341431595294722,74,2022-12-09 22:22:03,Twitter for iPhone,0,555,0.27499999999999997,0.3666666666666667,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341431523995648,94,2022-12-09 22:22:03,Twitter for iPhone,0,262,0.0,0.0,Neutral
"whatt aa matchh.
come on boyss :red_heart::argentina:
fifaworldcup 
messi𓃵 ",1601341431490445312,88,2022-12-09 22:22:03,Twitter for Android,0,0,0.0,0.0,Neutral
our little commentators react to argentina’s sensational win over the netherlands in fifaworldcup quarterfinals.… ,1601341431293313024,138,2022-12-09 22:22:03,Twitter for iPhone,1,1,0.42638888888888893,0.5222222222222221,Positive
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341431104569345,120,2022-12-09 22:22:03,Twitter for iPhone,0,2392,0.3,0.2,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341430890655744,115,2022-12-09 22:22:03,Twitter for iPhone,0,249,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341430026629121,98,2022-12-09 22:22:03,Twitter for iPhone,0,722,-0.45,1.0,Negative
": since 1982, there’s been an inter milan player in every world cup final

one of marcelo brozovic &amp; lautaro martinez will kee…",1601341427606134784,144,2022-12-09 22:22:02,Twitter for iPhone,0,166,0.0,1.0,Neutral
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341427564175361,140,2022-12-09 22:22:02,Twitter Web App,0,1055,0.6,0.9,Positive
": based on fifa stats, marcelo brozović has covered the most distance in every game he’s played at the 2022 world cup.

the tren…",1601341426859937792,140,2022-12-09 22:22:02,Twitter for Android,0,137,0.04999999999999999,0.45,Positive
"messi giving isha adhan after winning.

fifaworldcup argentinavsnetherlands ",1601341426843152385,101,2022-12-09 22:22:02,Twitter for Android,0,0,0.5,0.75,Positive
": naija ain't even here in qatar but i repped so hard, i got a trophy for us :nigeria: :trophy:
fifaworldcup  
yourstotake   
budweiser htt…",1601341426272722944,140,2022-12-09 22:22:02,Twitter for iPhone,0,452,-0.2916666666666667,0.5416666666666666,Negative
": argentina are through to the semi-finals!

 | fifaworldcup",1601341425886842882,92,2022-12-09 22:22:02,Twitter for Android,0,2825,0.0,0.0,Neutral
": jeremie frimpong failed to play a single minute at the 2022 fifaworldcup thus, he will still be eligible to represent…",1601341425664544768,139,2022-12-09 22:22:02,Twitter for Android,0,60,-0.2857142857142857,0.2571428571428571,Negative
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341425400295426,94,2022-12-09 22:22:01,Twitter for Android,0,263,0.0,0.0,Neutral
": emi martinez and lionel messi won copa america together, messi's first senior trophy with argentina. martinez promised mess…",1601341425144463360,140,2022-12-09 22:22:01,Twitter for Android,0,17,0.25,0.3333333333333333,Positive
": is this finally lionel messi's year? :goat:

arg fifaworldcup",1601341424871641088,73,2022-12-09 22:22:01,TweetDeck,0,13,0.0,1.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341424850505729,115,2022-12-09 22:22:01,Twitter for iPhone,0,249,0.0,0.0,Neutral
: imagine a finals with argentina and portugal! haa record breaking game! fifaworldcup,1601341424385298432,105,2022-12-09 22:22:01,Twitter for Android,0,3,-0.5,0.4,Negative
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341423860666368,91,2022-12-09 22:22:01,Twitter for iPhone,0,125,0.0,0.0,Neutral
": :warning: messi telling van gaal that he talks too much before the game :flushed_face:

fifaworldcup qatar2022 arg ned ",1601341423147659264,140,2022-12-09 22:22:01,Twitter for iPhone,0,201,-0.1,0.30000000000000004,Negative
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341422850179072,115,2022-12-09 22:22:01,Twitter for iPhone,0,249,0.0,0.0,Neutral
": most major tournament goals scored for argentina:

◎ 23 - gabriel batistuta
◉ 23 - lionel messi

most world cup goals scored f…",1601341421973393409,140,2022-12-09 22:22:01,Twitter for iPhone,0,137,0.3541666666666667,0.5,Positive
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341421679947776,98,2022-12-09 22:22:01,Twitter for Android,0,723,-0.45,1.0,Negative
": emi martinez is the penalty shootout maestro. :fire:

telegraphfootball fifaworldcup ",1601341421508001792,123,2022-12-09 22:22:01,Twitter for Android,0,22,0.0,0.0,Neutral
" an arg  and messi fan, very well played ned 
especially that set piece was a work of art
a great… ",1601341421298257921,140,2022-12-09 22:22:00,Twitter for Android,2,0,0.1,0.65,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341421088542720,115,2022-12-09 22:22:00,Twitter for iPhone,0,252,0.0,0.0,Neutral
: brazil are out. :face_screaming_in_fear: fifaworldcup ,1601341421038219264,75,2022-12-09 22:22:00,Twitter for Android,0,30,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341420966940672,94,2022-12-09 22:22:00,Twitter for Android,0,263,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341420865867776,115,2022-12-09 22:22:00,Twitter for iPhone,0,252,0.0,0.0,Neutral
": argentina players appear to taunt the dutch after they beat them on penalties :argentina::netherlands:

telegraphfootball fifaworldcup http…",1601341420501340160,140,2022-12-09 22:22:00,Twitter for Android,0,38,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341419691524096,115,2022-12-09 22:22:00,Twitter for iPhone,0,252,0.0,0.0,Neutral
": croatia's hero. again! :croatia::gloves:

fifaworldcup | qatar2022 ",1601341419436007426,98,2022-12-09 22:22:00,Twitter for Android,0,4698,0.0,0.0,Neutral
: the netherlands have been eliminated from the fifaworldcup after a penalty shootout loss to argentina. qatar2022 https:/…,1601341419360116736,140,2022-12-09 22:22:00,Twitter for Android,0,157,0.0,0.0,Neutral
": :police_car_light: messi: “a tough game awaits us against croatia, it's a semi-final and it's going to be very tough. we are really enjoy…",1601341419129810945,140,2022-12-09 22:22:00,Twitter for Android,0,310,-0.27361111111111114,0.6083333333333334,Negative
": :warning: messi telling van gaal that he talks too much before the game :flushed_face:

fifaworldcup qatar2022 arg ned ",1601341418718437376,140,2022-12-09 22:22:00,Twitter for Android,0,201,-0.1,0.30000000000000004,Negative
": the joy, the happiness that only football can bring.

messi argentina

fifaworldcup

",1601341418198310913,126,2022-12-09 22:22:00,Twitter for Android,0,12,0.5,0.4666666666666666,Positive
: :clapping_hands: - louis van gaal:netherlands: (w8-d4-l0) has never lost a world cup match as a coach (12) but he has been eliminated twice on pen…,1601341418106019841,140,2022-12-09 22:22:00,Twitter for iPhone,0,27,-0.75,1.0,Negative
from starting the tournament by losing to saudi arabia to advancing to the semifinals by beating netherlands. argen… ,1601341418035122176,140,2022-12-09 22:22:00,Twitter for Android,0,0,0.0,0.1,Neutral
": the creator :brain::magnifying_glass_tilted_left:

fifaworldcup | qatar2022 ",1601341417766338561,84,2022-12-09 22:22:00,Twitter for Android,0,1624,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341417334648832,115,2022-12-09 22:22:00,Twitter for iPhone,0,252,0.0,0.0,Neutral
": the first world cup semi-final is set :popcorn::fire:

:croatia: croatia vs argentina :argentina:

hrv | arg | fifaworldcup ",1601341417208811520,140,2022-12-09 22:22:00,Twitter for Android,0,34,0.25,0.3333333333333333,Positive
": $10 | 145.00 idr ~ 60 mins

- like &amp; follow  (:bell:) 

fifa fifaworldcup",1601341417007116289,108,2022-12-09 22:21:59,Twitter for Android,0,3297,0.5,1.0,Positive
" he will cry, messi will because he will be filled with joy after lifting fifaworldcup",1601341416357376000,92,2022-12-09 22:21:59,Twitter for Android,0,0,0.6000000000000001,0.55,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341416000528384,94,2022-12-09 22:21:59,Twitter for iPhone,0,263,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341415493373952,97,2022-12-09 22:21:59,Twitter for Android,0,1069,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341414755168256,115,2022-12-09 22:21:59,Twitter for iPhone,0,254,0.0,0.0,Neutral
": in 2014:
netherlands: :check_mark_button::cross_mark::check_mark_button::cross_mark:
argentina: :check_mark_button::check_mark_button::check_mark_button::check_mark_button:

in 2022:
netherlands: :cross_mark::cross_mark::check_mark_button::check_mark_button::check_mark_button:
argentina: :check_mark_button::check_mark_button::check_mark_button::cross_mark::check_mark_button:

when it comes to penalty shooto…",1601341414629335040,140,2022-12-09 22:21:59,Twitter for Android,0,40,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341414369275904,97,2022-12-09 22:21:59,Twitter for iPhone,0,1069,0.0,0.0,Neutral
": the first world cup semi-final is set :popcorn::fire:

:croatia: croatia vs argentina :argentina:

hrv | arg | fifaworldcup ",1601341413689790464,140,2022-12-09 22:21:59,Twitter for iPhone,0,34,0.25,0.3333333333333333,Positive
": two more wins and the debate will be over forever. 

arg | fifaworldcup ",1601341413362642945,118,2022-12-09 22:21:59,Twitter for Android,0,202,0.4,0.35,Positive
": a fifaworldcup semi-finalist. 

how does that sound, kova? :clapping_hands: ",1601341413102604288,100,2022-12-09 22:21:59,Twitter for iPhone,0,1347,0.4,0.4,Positive
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341413069029377,91,2022-12-09 22:21:59,Twitter for Android,0,125,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341412578320384,98,2022-12-09 22:21:58,Twitter for iPhone,0,723,-0.45,1.0,Negative
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341411634606081,140,2022-12-09 22:21:58,Twitter for Android,0,1055,0.6,0.9,Positive
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341411403608066,120,2022-12-09 22:21:58,Twitter for iPhone,0,2392,0.3,0.2,Positive
": two more wins and the debate will be over forever. 

arg | fifaworldcup ",1601341409516478465,118,2022-12-09 22:21:58,Twitter for iPhone,0,202,0.4,0.35,Positive
"this is what it means!
الارجنتين_هولندا fifaworldcup ",1601341408551411713,80,2022-12-09 22:21:57,Twitter for Android,0,0,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341407691956224,94,2022-12-09 22:21:57,Twitter for iPhone,0,263,0.0,0.0,Neutral
: football unites us all :yellow_heart::red_heart::blue_heart::white_heart: :brazil: :croatia: worldcup2022 fifaworldcup ,1601341407301492736,101,2022-12-09 22:21:57,Twitter for iPhone,0,1,0.0,0.0,Neutral
